Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEMASA - SICOOB CECRESA;512839;;;;b3S;2;9;SANTO ANDRE;SP;06/2020;166;0;39;9.290;-941;8.349;0;0;0;0;0;47;1.674;919;11.194;0;11.194
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;;;;b3S;2;9;JACAREI;SP;06/2020;1.500;0;68;8.688;-43;8.644;0;0;0;0;0;924;0;11;11.148;0;11.148
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;;;;b3S;2;9;CONGONHAS;MG;06/2020;213;0;4.038;6.145;-49;6.097;0;0;0;0;0;63;0;401;10.812;0;10.812
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;;;;b3S;2;9;PINDAMONHANGABA;SP;06/2020;210;0;3.695;5.710;-51;5.660;0;0;0;0;0;1.176;0;10;10.750;0;10.750
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;;;;b3S;2;9;VALINHOS;SP;06/2020;116;0;0;8.259;-91;8.168;0;0;0;0;0;99;1.616;681;10.681;0;10.681
PORTOPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;40303299;PORTO SEGURO;51444;80642;n2;2;16;SAO PAULO;SP;06/2020;458;0;5.929;0;0;0;0;0;0;0;0;4.230;39;7;10.662;0;10.662
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;;;;b3S;2;9;JOAO PESSOA;PB;06/2020;589;0;897;8.895;-187;8.708;0;0;0;0;0;230;10;178;10.613;0;10.613
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;;;;b3S;2;9;TIMOTEO;MG;06/2020;563;0;0;6.204;-168;6.036;0;0;0;0;0;153;3.155;697;10.603;0;10.603
HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;7253654;;;83986;n2;2;16;SAO PAULO;SP;06/2020;102;0;9.395;0;0;0;0;0;0;0;0;550;17;360;10.425;0;10.425
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;;;;b3S;2;9;ITAPIRA;SP;06/2020;203;350;0;8.690;-78;8.612;0;0;0;0;0;493;0;597;10.256;0;10.256
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;;;;b3S;2;9;SAO PAULO;SP;06/2020;4.342;0;0;5.950;-352;5.598;0;0;0;0;0;144;4;1;10.089;0;10.089
PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;3311443;;;83443;n1;2;14;VITORIA;ES;06/2020;939;0;1.905;6.584;-301;6.283;0;0;0;0;0;151;660;29;9.967;0;9.967
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;;;;b3S;2;9;SAO PAULO;SP;06/2020;61;9;4.367;4.622;-94;4.528;0;0;0;0;0;163;0;748;9.876;0;9.876
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;;;;b3S;2;9;RIO DE JANEIRO;RJ;06/2020;3.651;1.959;0;3.385;-841;2.544;0;0;0;0;0;1.511;0;190;9.856;0;9.856
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;;;;b3S;2;9;POCOS DE CALDAS;MG;06/2020;738;0;0;6.838;-225;6.613;0;0;0;0;0;716;1.081;613;9.762;0;9.762
OPPORTUNITY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;1582158;;;80518;n2;2;16;RIO DE JANEIRO;RJ;06/2020;8;0;5.667;0;0;0;0;0;0;0;0;3.730;0;295;9.701;0;9.701
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;;;;b3S;2;9;BELEM;PA;06/2020;80;0;0;7.156;-438;6.718;0;0;0;0;0;29;1.862;975;9.664;0;9.664
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;;;;b3S;2;9;CACAPAVA;SP;06/2020;3.908;0;0;5.099;-144;4.954;0;0;0;0;0;614;5;6;9.488;0;9.488
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;;;;b3S;2;9;ITABIRA;MG;06/2020;28;0;513;4.973;-206;4.767;0;0;0;0;0;17;3.473;604;9.403;0;9.403
ZANON CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;35479592;;;85324;n1;2;14;PORTO ALEGRE;RS;06/2020;9.363;0;0;0;0;0;0;0;0;0;0;2;0;18;9.383;0;9.383
GET MONEY CORRETORA DE CÂMBIO S.A.;10853017;;;82255;n2;2;21;SAO PAULO;SP;06/2020;6.917;0;181;0;0;0;0;0;0;0;0;317;466;1.436;9.317;0;9.317
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;;;;b3S;2;9;SAO PAULO;SP;06/2020;87;6.914;0;2.011;-10;2.001;0;0;0;0;0;142;0;2;9.146;0;9.146
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61973863;;;82633;n2;2;15;SAO PAULO;SP;06/2020;86;1.949;3.288;0;0;0;0;0;0;0;0;1.685;654;1.428;9.091;0;9.091
SOCIALCRED S/A - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;4316357;;;83027;n1;2;10;RIO DE JANEIRO;RJ;06/2020;664;0;0;10.298;-2.264;8.034;0;0;0;0;0;16;0;319;9.033;0;9.033
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;;;;b3S;2;9;BELO HORIZONTE;MG;06/2020;126;0;0;3.656;-19;3.637;0;0;0;0;0;137;4.213;902;9.015;0;9.015
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;;;;b3S;2;9;OSASCO;SP;06/2020;30;0;6.189;1.527;-29;1.499;0;0;0;0;0;204;241;808;8.971;0;8.971
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;;;;b3S;2;9;IGARAPAVA;SP;06/2020;75;4.575;0;3.797;-243;3.554;0;0;0;0;0;226;300;154;8.883;0;8.883
RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;72600026;GUIDE RBDTVM;52065;84837;n2;3;16;SAO PAULO;SP;06/2020;18;0;4.490;0;0;0;0;0;0;0;0;3.227;433;513;8.681;0;8.681
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;;;;b3S;2;9;SAO PAULO;SP;06/2020;77;0;4.950;4.389;-899;3.491;0;0;0;0;0;138;0;19;8.676;0;8.676
CONECTA CORRETORA DE CÂMBIO LTDA.;18287740;;;82406;n2;2;21;SALVADOR;BA;06/2020;5.217;0;0;0;0;0;0;0;0;0;0;3.319;20;30;8.586;0;8.586
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;;;84095;n2;2;16;SAO PAULO;SP;06/2020;8.035;0;0;0;0;0;0;0;0;0;0;472;0;12;8.519;0;8.519
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;;;;b3S;2;9;BELO HORIZONTE;MG;06/2020;85;0;0;2.960;-265;2.696;0;0;0;0;0;129;4.760;712;8.382;0;8.382
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;;;;b3S;2;9;RIO DE JANEIRO;RJ;06/2020;808;0;89;3.581;-206;3.376;0;0;0;0;0;1.964;0;2.110;8.347;0;8.347
MERCANTIL DO BRASIL DISTRIBUIDORA S.A. - TÍTULOS E VALORES MOBILIÁRIOS;17364795;MERCANTIL DO BRASIL;20152;80123;n2;2;16;BELO HORIZONTE;MG;06/2020;35;4.352;0;0;0;0;0;0;0;0;0;3.726;13;6;8.131;0;8.131
CREDITAS SOCIEDADE DE CRÉDITO DIRETO S.A.;32997490;;;84909;n1;2;43;SAO PAULO;SP;06/2020;1.604;0;2.426;3.535;-32;3.503;0;0;0;0;0;150;74;345;8.101;0;8.101
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;;;82073;n2;2;21;RECIFE;PE;06/2020;7.450;0;0;0;0;0;0;0;0;0;0;134;0;508;8.093;0;8.093
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S/A;3058464;;;81036;n1;1;30;BOA VISTA;RR;06/2020;18;0;5.376;1.208;-196;1.012;0;0;0;0;0;499;12;1.065;7.981;0;7.981
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;;;;b3S;2;9;SAO PAULO;SP;06/2020;529;0;4.063;2.988;-266;2.722;0;0;0;0;0;7;0;626;7.947;0;7.947
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;;;;b3S;2;9;OSASCO;SP;06/2020;9;0;2.351;4.530;-29;4.500;0;0;0;0;0;306;0;708;7.875;0;7.875
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3014007;;;82671;n2;2;15;SAO PAULO;SP;06/2020;99;0;7.560;0;0;0;0;0;0;0;0;177;12;15;7.864;0;7.864
BANCOOB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;7397614;BANCOOB;51750;80879;n2;2;16;BRASILIA;DF;06/2020;2;0;5.194;0;0;0;0;0;0;0;0;2.603;3;52;7.855;0;7.855
PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;67030395;PLANNER;51341;80587;n2;2;16;SAO PAULO;SP;06/2020;52;0;4.437;0;0;0;0;0;0;0;0;3.233;3;35;7.761;0;7.761
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;;;;b3S;2;9;BRASILIA;DF;06/2020;450;275;15;6.383;-47;6.335;0;0;0;0;0;391;1;186;7.655;0;7.655
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;;;;b3S;2;9;SAO PAULO;SP;06/2020;4;0;3.151;3.925;-98;3.827;0;0;0;0;0;618;0;17;7.617;0;7.617
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;;;;b3S;2;9;JUNDIAI;SP;06/2020;927;0;0;5.590;-51;5.539;0;0;0;0;0;1.025;0;10;7.501;0;7.501
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;;;;b3S;2;9;VITORIA;ES;06/2020;405;0;1.797;4.972;-69;4.904;0;0;0;0;0;181;11;172;7.470;0;7.470
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;;;;b3S;2;9;SAO PAULO;SP;06/2020;1;0;1.766;4.878;-92;4.786;0;0;0;0;0;708;5;147;7.413;0;7.413
UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;17508380;;;82396;n2;2;21;PORTO ALEGRE;RS;06/2020;6.280;0;0;0;0;0;0;0;0;0;0;848;1;256;7.385;0;7.385
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;;;82080;n2;2;21;RECIFE;PE;06/2020;4.330;0;747;0;0;0;0;0;0;0;0;1.242;0;1.052;7.371;0;7.371
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;;;;b3S;2;9;ORLANDIA;SP;06/2020;240;0;608;5.628;-28;5.600;0;0;0;0;0;442;0;447;7.337;0;7.337
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;;;;b3S;2;9;SAPIRANGA;RS;06/2020;1.245;0;1.998;5.938;-2.165;3.773;0;0;0;0;0;13;165;128;7.321;0;7.321
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;;;;b3S;2;9;SAO PAULO;SP;06/2020;235;0;2.975;4.331;-290;4.040;0;0;0;0;0;55;0;2;7.307;0;7.307
MS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;17826860;;;83333;n1;2;10;FORTALEZA;CE;06/2020;1.514;0;2.662;4.075;-2.029;2.046;0;0;0;0;0;912;0;44;7.177;0;7.177
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;;;;b3S;2;9;JABOTICABAL;SP;06/2020;216;0;656;5.824;-164;5.660;0;0;0;0;0;451;0;78;7.061;0;7.061
SCB CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;8430732;;;83230;n1;2;10;FORTALEZA;CE;06/2020;3.984;0;0;3.907;-1.382;2.525;0;0;0;0;0;497;0;0;7.005;0;7.005
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;;;;b3S;2;9;MAUA;SP;06/2020;53;5;3.266;2.392;-24;2.368;0;0;0;0;0;1.288;0;11;6.990;0;6.990
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;;;;b3S;2;9;MAUA;SP;06/2020;3;0;1.881;4.787;-466;4.321;0;0;0;0;0;701;0;22;6.929;0;6.929
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;;;;b3S;2;9;ILHA SOLTEIRA;SP;06/2020;295;0;1.302;4.827;-24;4.803;0;0;0;0;0;442;0;18;6.860;0;6.860
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;;;;b3S;2;9;PORTO ALEGRE;RS;06/2020;864;0;231;9.083;-5.654;3.428;0;0;0;0;0;2.135;10;188;6.856;0;6.856
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;;;;b3S;2;9;SAO PAULO;SP;06/2020;128;0;1.858;3.182;-78;3.104;0;0;0;0;0;28;1.472;247;6.837;0;6.837
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;;;;b3S;2;9;CONTAGEM;MG;06/2020;15;0;0;2.475;-48;2.427;0;0;0;0;0;373;3.347;544;6.706;0;6.706
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;;;;b3S;2;9;RIO DE JANEIRO;RJ;06/2020;211;0;5.137;1.220;-6;1.214;0;0;0;0;0;6;0;133;6.701;0;6.701
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;;;;b3S;2;9;RIO CLARO;SP;06/2020;13;0;1.150;5.247;-177;5.070;0;0;0;0;0;362;0;35;6.630;0;6.630
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL - PROJETA UNICRED;9187555;;;;b3S;2;9;PORTO ALEGRE;RS;06/2020;26;0;0;2.841;-771;2.070;0;0;0;0;0;787;3.557;113;6.552;0;6.552
CREFAZ SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;18188384;;;83357;n1;2;10;MARINGA;PR;06/2020;1.040;0;2.025;2.802;-517;2.285;0;0;0;0;0;517;0;582;6.450;0;6.450
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;;;;b3S;2;9;PORTO ALEGRE;RS;06/2020;6;2;211;4.936;-1.022;3.914;0;0;0;0;0;1.477;10;784;6.403;0;6.403
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;;;;b3S;2;9;SAO PAULO;SP;06/2020;0;0;3.691;2.283;-70;2.213;0;0;0;0;0;27;0;428;6.358;0;6.358
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;;;;b3S;2;9;RIO CLARO;SP;06/2020;213;0;1.681;4.153;-66;4.086;0;0;0;0;0;356;0;17;6.354;0;6.354
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;;;;b3S;2;9;SAO PAULO;SP;06/2020;119;0;3.566;1.992;-120;1.872;0;0;0;0;0;6;16;750;6.330;0;6.330
BESC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA-BESCVAL;82518523;BB;49906;80329;n2;1;16;BRASILIA;DF;06/2020;1;6.219;0;0;0;0;0;0;0;0;0;14;18;0;6.253;0;6.253
COIN-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;61384004;COINVALORES;51561;80707;n2;2;16;SAO PAULO;SP;06/2020;19;895;1.120;0;0;0;0;0;0;0;0;4.178;0;9;6.221;0;6.221
MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;34666362;;;84356;n2;2;21;BELEM;PA;06/2020;4.877;0;0;0;0;0;0;0;0;0;0;1.245;1;7;6.132;0;6.132
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;;;;b3S;2;9;SAO PAULO;SP;06/2020;0;0;1.121;4.567;-121;4.446;0;0;0;0;0;503;4;49;6.124;0;6.124
4UM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;76621457;PARANÁ BANCO;30881;80233;n2;2;16;CURITIBA;PR;06/2020;4.901;0;0;0;0;0;0;0;0;0;0;909;0;223;6.033;0;6.033
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;;;;b3S;2;9;CHARQUEADAS;RS;06/2020;92;0;3.232;2.645;-101;2.545;0;0;0;0;0;30;23;91;6.012;0;6.012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;;;;b3S;2;9;PORTO ALEGRE;RS;06/2020;306;0;739;4.629;-166;4.463;0;0;0;0;0;234;0;198;5.939;0;5.939
LISTO SOCIEDADE DE CREDITO DIRETO S.A.;34088029;;;84930;n1;2;43;SAO PAULO;SP;06/2020;902;0;61;1.162;-7;1.155;0;0;0;0;0;3.775;0;0;5.894;0;5.894
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;;;;b3S;2;9;MOGI DAS CRUZES;SP;06/2020;384;0;1.640;3.055;-61;2.993;0;0;0;0;0;167;309;337;5.831;0;5.831
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;;;;b3S;2;9;SAO GONCALO;RJ;06/2020;192;1.166;0;3.779;-991;2.788;0;0;0;0;0;1.302;0;344;5.792;0;5.792
VISION S.A. CORRETORA DE CAMBIO;4062902;;;81892;n2;2;21;SAO PAULO;SP;06/2020;4.983;0;0;0;0;0;0;0;0;0;0;365;47;272;5.667;0;5.667
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;;;;b3S;2;9;JOAO PESSOA;PB;06/2020;37;0;2.968;2.618;-128;2.491;0;0;0;0;0;24;5;66;5.591;0;5.591
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;;;;b3S;2;9;ADAMANTINA;SP;06/2020;7;0;2.882;2.386;-25;2.361;0;0;0;0;0;30;0;298;5.579;0;5.579
MAGLIANO S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;61723847;;;82839;n2;2;15;SAO PAULO;SP;06/2020;76;2.900;2.340;0;0;0;0;0;0;0;0;59;6;181;5.561;0;5.561
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;;;;b3S;2;9;SAO GONCALO;RJ;06/2020;579;3.003;0;1.875;-395;1.480;0;0;0;0;0;471;0;8;5.541;0;5.541
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;;;;b3S;2;9;CATAGUASES;MG;06/2020;311;0;0;3.416;-212;3.204;0;0;0;0;0;136;1.079;763;5.494;0;5.494
VR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;64835226;VR;50524;80408;n2;2;16;SAO PAULO;SP;06/2020;131;5.330;0;0;0;0;0;0;0;0;0;7;0;0;5.467;0;5.467
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;;;;b3S;2;9;SAO PAULO;SP;06/2020;239;0;951;3.797;-93;3.703;0;0;0;0;0;19;41;479;5.433;0;5.433
GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10749264;;;84208;n2;2;16;RIO DE JANEIRO;RJ;06/2020;294;0;4.971;0;0;0;0;0;0;0;0;97;1;61;5.424;0;5.424
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE;5491616;;;;b3S;2;9;MINEIROS;GO;06/2020;233;1.348;0;3.494;-94;3.400;0;0;0;0;0;148;127;150;5.405;0;5.405
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15482499;;;82334;n2;2;21;GAROPABA;SC;06/2020;4.085;0;0;0;0;0;0;0;0;0;0;464;0;836;5.385;0;5.385
CARTOS SOCIEDADE DE CRÉDITO DIRETO S.A.;21332862;;;84442;n1;2;43;SAO PAULO;SP;06/2020;0;0;151;5.026;-304;4.722;0;0;0;0;0;477;0;33;5.383;0;5.383
RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;42066258;;;82798;n2;2;15;SALVADOR;BA;06/2020;1.193;0;1.117;0;0;0;0;0;0;0;0;2.770;0;174;5.255;0;5.255
COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;;;83728;n2;2;16;RIO DE JANEIRO;RJ;06/2020;4.674;0;0;0;0;0;0;0;0;0;0;380;85;91;5.231;0;5.231
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;;;;b3S;2;9;VOLTA REDONDA;RJ;06/2020;279;611;2.226;1.792;-56;1.736;0;0;0;0;0;5;0;371;5.227;0;5.227
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;;;;b3S;2;9;BEBEDOURO;SP;06/2020;98;503;0;4.188;-65;4.122;0;0;0;0;0;17;170;283;5.193;0;5.193
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;06/2020;53;5.036;0;76;1;75;0;0;0;0;0;2;0;0;5.166;0;5.166
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;;;83089;n1;2;10;IBIA;MG;06/2020;735;0;648;3.772;-116;3.656;0;0;0;0;0;80;16;9;5.144;0;5.144
